sample_id,node_name,src,dst,abundance,function_score,edge_weight
S28,Lactobacillus,Porphyromonas,Prevotella,0.13305583,0.26774466,0.26825428
S28,Fusobacterium,Porphyromonas,Streptococcus,0.58194556,0.65363347,0.31957471
S28,Porphyromonas,Porphyromonas,Lactobacillus,0.48721411,0.59036726,0.18637723
S28,Prevotella,Prevotella,Streptococcus,0.53460000,0.55221669,0.38262738
S28,Streptococcus,Prevotella,Lactobacillus,0.46215883,0.51933036,0.16590010
S28,Lactobacillus,Streptococcus,Lactobacillus,0.13305583,0.26774466,0.41142273
S29,Fusobacterium,Fusobacterium,Porphyromonas,0.28345783,0.49205570,0.25771674
S29,Porphyromonas,Fusobacterium,Prevotella,0.35365494,0.53824524,0.11401432
S29,Prevotella,Fusobacterium,Streptococcus,0.21356722,0.43098445,0.47594024
S29,Streptococcus,Fusobacterium,Lactobacillus,0.75045678,0.63014517,0.21926065
S29,Lactobacillus,Porphyromonas,Prevotella,0.64880000,0.53674392,0.19267533
S29,Fusobacterium,Porphyromonas,Streptococcus,0.28345783,0.49205570,0.38873223
S29,Porphyromonas,Porphyromonas,Lactobacillus,0.35365494,0.53824524,0.13326199
S29,Prevotella,Prevotella,Streptococcus,0.21356722,0.43098445,0.49530195
S29,Streptococcus,Prevotella,Lactobacillus,0.75045678,0.63014517,0.10183300
S29,Lactobacillus,Streptococcus,Lactobacillus,0.64880000,0.53674392,0.43484889
S30,Fusobacterium,Fusobacterium,Porphyromonas,0.66093344,0.68403991,0.21984919
S30,Porphyromonas,Fusobacterium,Prevotella,0.68402261,0.70396532,0.20535776
S30,Prevotella,Fusobacterium,Streptococcus,0.56374181,0.59475749,0.40387014
S30,Streptococcus,Fusobacterium,Lactobacillus,0.41226939,0.47175922,0.19784378
S30,Lactobacillus,Porphyromonas,Prevotella,0.24420000,0.32460125,0.26351257
S30,Fusobacterium,Porphyromonas,Streptococcus,0.66093344,0.68403991,0.34614194
S30,Porphyromonas,Porphyromonas,Lactobacillus,0.68402261,0.70396532,0.12255606
S30,Prevotella,Prevotella,Streptococcus,0.56374181,0.59475749,0.38707340
S30,Streptococcus,Prevotella,Lactobacillus,0.41226939,0.47175922,0.15636985
S30,Lactobacillus,Streptococcus,Lactobacillus,0.24420000,0.32460125,0.41647792
S31,Fusobacterium,Fusobacterium,Porphyromonas,0.56844758,0.65280682,0.20788147
S31,Porphyromonas,Fusobacterium,Prevotella,0.50250000,0.55731709,0.20975308
S31,Prevotella,Fusobacterium,Streptococcus,0.73033167,0.69658846,0.39019584
S31,Streptococcus,Fusobacterium,Lactobacillus,0.25376611,0.39522785,0.17675268
S31,Lactobacillus,Porphyromonas,Prevotella,0.24471411,0.32905742,0.27727973
S31,Fusobacterium,Porphyromonas,Streptococcus,0.56844758,0.65280682,0.30943823
S31,Porphyromonas,Porphyromonas,Lactobacillus,0.50250000,0.55731709,0.17316277
S31,Prevotella,Prevotella,Streptococcus,0.73033167,0.69658846,0.46567492
S31,Streptococcus,Prevotella,Lactobacillus,0.25376611,0.39522785,0.10511348
S31,Lactobacillus,Streptococcus,Lactobacillus,0.24471411,0.32905742,0.46701342
S32,Fusobacterium,Fusobacterium,Porphyromonas,0.23198989,0.45676515,0.26291779
S32,Porphyromonas,Fusobacterium,Prevotella,0.36810000,0.51529574,0.17786247
S32,Prevotella,Fusobacterium,Streptococcus,0.45764789,0.49055363,0.46922242
S32,Streptococcus,Fusobacterium,Lactobacillus,0.69555667,0.64150115,0.27336698
S32,Lactobacillus,Porphyromonas,Prevotella,0.80840883,0.64889395,0.25142019
S32,Fusobacterium,Porphyromonas,Streptococcus,0.23198989,0.45676515,0.36931397
S32,Porphyromonas,Porphyromonas,Lactobacillus,0.36810000,0.51529574,0.10370360
S32,Prevotella,Prevotella,Streptococcus,0.45764789,0.49055363,0.40736534
S32,Streptococcus,Prevotella,Lactobacillus,0.69555667,0.64150115,0.13140003
S32,Lactobacillus,Streptococcus,Lactobacillus,0.80840883,0.64889395,0.46321476
S33,Fusobacterium,Fusobacterium,Porphyromonas,0.64373614,0.67122675,0.21532275
S33,Porphyromonas,Fusobacterium,Prevotella,0.65708108,0.68648222,0.20043428
